source_name,source_dataset,source_file,source_row_number,source_row_sha256,poll_id,question_id,race_id,candidate_id,cycle,pollster_id,pollster_rating_id,state_raw,state,office_type,seat_number,seat_name,stage,start_date,end_date,election_date,created_at,as_of_date,field_period_days,days_before_election,pollster,sponsors,display_name,pollster_name,poll_url,poll_source,population,population_full,methodology,notes,sample_size,numeric_grade,pollscore,transparency_score,candidate_name,answer,party_raw,party,pct,is_democratic,is_republican,is_major_party,is_tracking,is_internal,is_partisan,is_hypothetical,is_nationwide_batch,is_ranked_choice_reallocated,ranked_choice_round,sponsor_candidate,sponsor_candidate_party_raw,sponsor_candidate_party,endorsed_candidate,endorsed_candidate_party_raw,endorsed_candidate_party,has_valid_identifiers,has_valid_dates,has_valid_state,has_valid_percentage,field_period_is_nonnegative,poll_ends_by_election_day,is_ranked_choice_row,is_standard_general_election,race_key,question_key,question_candidate_rows,question_unique_candidates,question_major_party_rows,question_pct_sum,question_has_both_major_parties,question_pct_sum_near_100,source_sponsor_ids,source_pollster_rating_name,source_sponsor_candidate_id,source_endorsed_candidate_id,source_endorsed_candidate_name,source_subpopulation,source_url_article,source_url_topline,source_url_crosstab,validation_invalid_identifiers,validation_invalid_dates,validation_invalid_state,validation_invalid_percentage,validation_negative_field_period,validation_duplicate_question_candidate_key,validation_exact_duplicate_row,validation_missing_election_date,validation_poll_after_election_day
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8960,32ce5f3824ea73978a381ef2fc9fcc857eae2952a8400d7625580dae63921807,53706,86183,96,12409,2018,568,391,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-19,2018-06-22,2018-11-06,2018-08-22,2018-06-22,3,137,YouGov,CBS News,YouGov,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,rv,rv,Online Matched Sample,,1001.0,3.0,-1.1,,Kyrsten Sinema,Sinema,DEM,D,43.0,True,False,True,,,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53706-86183,2,2,2,78.0,True,False,133,YouGov,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8961,d8e1aa13b0f11bd3b4eefde727492548aede81575095f58f9f7ae0686ac2fc53,53706,86183,96,12411,2018,568,391,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-19,2018-06-22,2018-11-06,2018-08-22,2018-06-22,3,137,YouGov,CBS News,YouGov,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,rv,rv,Online Matched Sample,,1001.0,3.0,-1.1,,Kelli Ward,Ward,REP,R,35.0,False,True,True,,,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53706-86183,2,2,2,78.0,True,False,133,YouGov,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8962,e65b60b4e4c767bd5a563643cf652edd26d4d81fc5adae173f201e7dbc007c9b,53706,86184,96,12409,2018,568,391,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-19,2018-06-22,2018-11-06,2018-08-22,2018-06-22,3,137,YouGov,CBS News,YouGov,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,rv,rv,Online Matched Sample,,1001.0,3.0,-1.1,,Kyrsten Sinema,Sinema,DEM,D,45.0,True,False,True,,,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53706-86184,2,2,2,73.0,True,False,133,YouGov,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8963,275f3561860325f0c3c9974857608a2ec4ed73c10b39b9597b1bf6dcff300693,53706,86184,96,12412,2018,568,391,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-19,2018-06-22,2018-11-06,2018-08-22,2018-06-22,3,137,YouGov,CBS News,YouGov,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,rv,rv,Online Matched Sample,,1001.0,3.0,-1.1,,Joe Arpaio,Arpaio,REP,R,28.0,False,True,True,,,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53706-86184,2,2,2,73.0,True,False,133,YouGov,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8964,b178c92405ec549854f89c2f8ea526581bdba29dc0927142d39e8a7ebcbd0602,53706,86185,96,12409,2018,568,391,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-19,2018-06-22,2018-11-06,2018-08-22,2018-06-22,3,137,YouGov,CBS News,YouGov,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,rv,rv,Online Matched Sample,,1001.0,3.0,-1.1,,Kyrsten Sinema,Sinema,DEM,D,41.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53706-86185,2,2,2,75.0,True,False,133,YouGov,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8965,204e9f645628e9ee2388e7bb70a2456c408c7b23a96d871b46161967a940fdb8,53706,86185,96,12410,2018,568,391,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-19,2018-06-22,2018-11-06,2018-08-22,2018-06-22,3,137,YouGov,CBS News,YouGov,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,rv,rv,Online Matched Sample,,1001.0,3.0,-1.1,,Martha McSally,McSally,REP,R,34.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53706-86185,2,2,2,75.0,True,False,133,YouGov,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8966,9865158b1ad0813d17aa39d01a8818520e940352b4e144d3bb73b9cfa4a0f156,53706,137823,96,12409,2018,568,391,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-19,2018-06-22,2018-11-06,2020-12-03,2018-06-22,3,137,YouGov,CBS News,YouGov,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,lv,lv,Online Matched Sample,,869.0,3.0,-1.1,,Kyrsten Sinema,Sinema,DEM,D,45.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53706-137823,2,2,2,82.0,True,False,133,YouGov,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8967,3fab7150cd59a9bb832220127c110cd5af207c09df5c3d8f41b5a131002b22ac,53706,137823,96,12410,2018,568,391,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-19,2018-06-22,2018-11-06,2020-12-03,2018-06-22,3,137,YouGov,CBS News,YouGov,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,lv,lv,Online Matched Sample,,869.0,3.0,-1.1,,Martha McSally,McSally,REP,R,37.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53706-137823,2,2,2,82.0,True,False,133,YouGov,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8752,b9d3f62b3c1961ff977c8cdfe453be7d3b51e958cbda6426309b8dc05d17721d,53704,86177,96,12409,2018,801,124,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-27,2018-07-02,2018-11-06,2018-08-22,2018-07-02,5,127,Gravis Marketing (2020 and earlier),,Gravis Marketing,,http://orlando-politics.com/wp-content/uploads/2018/07/Arizona-July-3-2018.pdf,538,lv,lv,IVR/Online Opt-In Panel,,925.0,2.0,-0.9,,Kyrsten Sinema,Sinema,DEM,D,46.0,True,False,True,,False,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53704-86177,2,2,2,83.0,True,False,,Kaplan Strategies,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8753,54b71dfd66d7037f7657a59a755d81c7a6b139d907ac8e8d7fb84959d0ec004f,53704,86177,96,12411,2018,801,124,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-27,2018-07-02,2018-11-06,2018-08-22,2018-07-02,5,127,Gravis Marketing (2020 and earlier),,Gravis Marketing,,http://orlando-politics.com/wp-content/uploads/2018/07/Arizona-July-3-2018.pdf,538,lv,lv,IVR/Online Opt-In Panel,,925.0,2.0,-0.9,,Kelli Ward,Ward,REP,R,37.0,False,True,True,,False,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53704-86177,2,2,2,83.0,True,False,,Kaplan Strategies,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8754,2d020aba9a17a27831a35f7523263e586ba47c44017b9b9f1b4248ad7def163f,53704,86178,96,12409,2018,801,124,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-27,2018-07-02,2018-11-06,2018-08-22,2018-07-02,5,127,Gravis Marketing (2020 and earlier),,Gravis Marketing,,http://orlando-politics.com/wp-content/uploads/2018/07/Arizona-July-3-2018.pdf,538,lv,lv,IVR/Online Opt-In Panel,,925.0,2.0,-0.9,,Kyrsten Sinema,Sinema,DEM,D,43.0,True,False,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53704-86178,2,2,2,82.0,True,False,,Kaplan Strategies,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8755,c7ea78e93f115d51bee6efe27cf14f4d764313217bbd1ab09d3218398046f99d,53704,86178,96,12410,2018,801,124,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-27,2018-07-02,2018-11-06,2018-08-22,2018-07-02,5,127,Gravis Marketing (2020 and earlier),,Gravis Marketing,,http://orlando-politics.com/wp-content/uploads/2018/07/Arizona-July-3-2018.pdf,538,lv,lv,IVR/Online Opt-In Panel,,925.0,2.0,-0.9,,Martha McSally,McSally,REP,R,39.0,False,True,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53704-86178,2,2,2,82.0,True,False,,Kaplan Strategies,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8756,0557b1af3b1cd8b0f56c8416b7be28e1e1c3b52522ec682fcb6d0838e8c5ab7a,53704,86179,96,12409,2018,801,124,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-27,2018-07-02,2018-11-06,2018-08-22,2018-07-02,5,127,Gravis Marketing (2020 and earlier),,Gravis Marketing,,http://orlando-politics.com/wp-content/uploads/2018/07/Arizona-July-3-2018.pdf,538,lv,lv,IVR/Online Opt-In Panel,,925.0,2.0,-0.9,,Kyrsten Sinema,Sinema,DEM,D,52.0,True,False,True,,False,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53704-86179,2,2,2,85.0,True,False,,Kaplan Strategies,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8757,e113f751ae949667098809160b657839a58dc9186899aca11c078095816274c5,53704,86179,96,12412,2018,801,124,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-27,2018-07-02,2018-11-06,2018-08-22,2018-07-02,5,127,Gravis Marketing (2020 and earlier),,Gravis Marketing,,http://orlando-politics.com/wp-content/uploads/2018/07/Arizona-July-3-2018.pdf,538,lv,lv,IVR/Online Opt-In Panel,,925.0,2.0,-0.9,,Joe Arpaio,Arpaio,REP,R,33.0,False,True,True,,False,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53704-86179,2,2,2,85.0,True,False,,Kaplan Strategies,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8902,f80a655fe2ef10a4107cbaa5a579748a2c4cd72185fe503c382780abe34bbedb,53757,86297,96,12409,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-22,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,rv,rv,Online Opt-In Panel,,1290.0,2.0,0.2,,Kyrsten Sinema,Sinema,DEM,D,48.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86297,2,2,2,92.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8903,e384f26983739158f28398d7907df9583bcadd35b02b1a7d1394a92ee26916f1,53757,86297,96,12410,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-22,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,rv,rv,Online Opt-In Panel,,1290.0,2.0,0.2,,Martha McSally,McSally,REP,R,44.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86297,2,2,2,92.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8904,37217b251ec19803ad38d7c196c1df90bf0f098e7109a1596027e0c4beebf591,53757,86298,96,12409,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-22,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,rv,rv,Online Opt-In Panel,,1290.0,2.0,0.2,,Kyrsten Sinema,Sinema,DEM,D,52.0,True,False,True,,,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53757-86298,2,2,2,93.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8905,e2f58cb179caa2042922dd5d59e332f69705d5f25109eff77d3912d51323ac5a,53757,86298,96,12411,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-22,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,rv,rv,Online Opt-In Panel,,1290.0,2.0,0.2,,Kelli Ward,Ward,REP,R,41.0,False,True,True,,,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53757-86298,2,2,2,93.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8906,da3b901af5e0f92eb8149ed5ff2c1b2a3cd1dc4b3c8ebcfbc07fd3a2c099d458,53757,86299,96,12409,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-22,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,rv,rv,Online Opt-In Panel,,1290.0,2.0,0.2,,Kyrsten Sinema,Sinema,DEM,D,57.0,True,False,True,,,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53757-86299,2,2,2,91.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8907,ffe8ad1a87dd15ebfdad15376f942c7cae91936336c0918ebd26dcaba5759ef0,53757,86299,96,12412,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-22,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,rv,rv,Online Opt-In Panel,,1290.0,2.0,0.2,,Joe Arpaio,Arpaio,REP,R,34.0,False,True,True,,,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53757-86299,2,2,2,91.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8908,af72585fc600574f757a8523f02204584168140e8602a57c71cae30a527b2092,53757,86382,96,12409,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,certain/probably lv model,1215.0,2.0,0.2,,Kyrsten Sinema,Sinema,DEM,D,51.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86382,2,2,2,96.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8909,d672ece15259a0e1a7d0c2486188a44f4dd7dc335992829ed3c48da26269ade1,53757,86382,96,12410,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,certain/probably lv model,1215.0,2.0,0.2,,Martha McSally,McSally,REP,R,45.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86382,2,2,2,96.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8910,67a3b9c0fcfed32b25cb47dcb439b9ed88f7d3f4c7087399accddff06c552a92,53757,86383,96,12409,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,absolutely certain lv model,1111.0,2.0,0.2,,Kyrsten Sinema,Sinema,DEM,D,51.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86383,2,2,2,97.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8911,2a92d373ae0d0cbeef748b459fd56b9ebe43202952228f19fdd4eb6e9d60aa7f,53757,86383,96,12410,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,absolutely certain lv model,1111.0,2.0,0.2,,Martha McSally,McSally,REP,R,46.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86383,2,2,2,97.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8912,c86341b58a0b4acee1af53b9e1a824a5c9f45667f37792627736df3959817a71,53757,86384,96,12409,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,more/same enthusiasm lv model,1140.0,2.0,0.2,,Kyrsten Sinema,Sinema,DEM,D,51.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86384,2,2,2,96.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8913,09c97a1cf234d9b00e89c861ff5d1b943599a2bfffe3d359703f75a1dd152b01,53757,86384,96,12410,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,more/same enthusiasm lv model,1140.0,2.0,0.2,,Martha McSally,McSally,REP,R,45.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86384,2,2,2,96.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8914,e6e24315760da825bdf9de3563d1fa671294d8b516b118320dcabf949823a05a,53757,86385,96,12409,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,2014 model lv model,1290.0,2.0,0.2,,Kyrsten Sinema,Sinema,DEM,D,49.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86385,2,2,2,96.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8915,886b522039cef4366f6ccec16b8d131f9c762462e14cc11ef85ae1f02621546e,53757,86385,96,12410,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,2014 model lv model,1290.0,2.0,0.2,,Martha McSally,McSally,REP,R,47.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86385,2,2,2,96.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8916,fe07d3ee6474f425d8f92a84d721579226ee1a0198147eb4c54b6e3e2d9b7d97,53757,86386,96,12409,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,2016 model lv model,1290.0,2.0,0.2,,Kyrsten Sinema,Sinema,DEM,D,47.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86386,2,2,2,93.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8917,8095107ac7acdf00ca5bdf4c36b72522014e4000efba4578f13b7d0ec54a1d8b,53757,86386,96,12410,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,2016 model lv model,1290.0,2.0,0.2,,Martha McSally,McSally,REP,R,46.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-AZ-96,53757-86386,2,2,2,93.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8918,20ce9f4a3506f47e889fc334e74a73b8bf1bf13d5281c0a4f15d474008ae46f8,53757,86387,96,12409,2018,1193,324,Arizona,AZ,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,certain/probably lv model,1215.0,2.0,0.2,,Kyrsten Sinema,Sinema,DEM,D,53.0,True,False,True,,,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2018-AZ-96,53757-86387,2,2,2,96.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
