snapshot_id,race_key,cycle,state,race_id,poll_race_id,election_date,snapshot_date,days_before_election,source_candidate_rows,source_questions,candidate_questions,eligible_questions,excluded_questions,has_eligible_polling,earliest_eligible_end_date,latest_eligible_end_date,mean_dem_margin_unweighted,median_dem_margin_unweighted,mean_poll_age_days,median_poll_age_days,internal_questions,partisan_questions,tracking_questions
2022_AZ_8919_20221108_D007,2022_AZ_8919_20221108,2022,AZ,2022_AZ,8919,2022-11-08,2022-11-01,7,206,88,88,56,32,True,2021-09-12,2022-11-01,7.2946428571428585,6.0,47.30357142857143,30.0,0,0,0
2022_AZ_8919_20221108_D000,2022_AZ_8919_20221108,2022,AZ,2022_AZ,8919,2022-11-08,2022-11-08,0,206,88,88,69,19,True,2021-09-12,2022-11-07,6.171014492753623,4.0,44.82608695652174,29.0,0,0,0
2022_CA_8921_20221108_D120,2022_CA_8921_20221108,2022,CA,2022_CA_REGULAR,8921,2022-11-08,2022-07-11,120,8,4,4,0,4,False,,,,,,,0,0,0
2022_CA_8921_20221108_D090,2022_CA_8921_20221108,2022,CA,2022_CA_REGULAR,8921,2022-11-08,2022-08-10,90,8,4,4,0,4,False,,,,,,,0,0,0
2022_CA_8921_20221108_D060,2022_CA_8921_20221108,2022,CA,2022_CA_REGULAR,8921,2022-11-08,2022-09-09,60,8,4,4,0,4,False,,,,,,,0,0,0
2022_CA_8921_20221108_D030,2022_CA_8921_20221108,2022,CA,2022_CA_REGULAR,8921,2022-11-08,2022-10-09,30,8,4,4,0,4,False,,,,,,,0,0,0
2022_CA_8921_20221108_D014,2022_CA_8921_20221108,2022,CA,2022_CA_REGULAR,8921,2022-11-08,2022-10-25,14,8,4,4,2,2,True,2022-10-10,2022-10-20,26.0,26.0,10.0,10.0,0,0,0
2022_CA_8921_20221108_D007,2022_CA_8921_20221108,2022,CA,2022_CA_REGULAR,8921,2022-11-08,2022-11-01,7,8,4,4,2,2,True,2022-10-10,2022-10-20,26.0,26.0,17.0,17.0,0,0,0
2022_CA_8921_20221108_D000,2022_CA_8921_20221108,2022,CA,2022_CA_REGULAR,8921,2022-11-08,2022-11-08,0,8,4,4,4,0,True,2022-10-10,2022-11-06,23.5,24.0,14.0,12.5,0,0,0
2022_CA_9480_20221108_D120,2022_CA_9480_20221108,2022,CA,2022_CA_SPECIAL,9480,2022-11-08,2022-07-11,120,4,2,2,0,2,False,,,,,,,0,0,0
2022_CA_9480_20221108_D090,2022_CA_9480_20221108,2022,CA,2022_CA_SPECIAL,9480,2022-11-08,2022-08-10,90,4,2,2,0,2,False,,,,,,,0,0,0
2022_CA_9480_20221108_D060,2022_CA_9480_20221108,2022,CA,2022_CA_SPECIAL,9480,2022-11-08,2022-09-09,60,4,2,2,0,2,False,,,,,,,0,0,0
2022_CA_9480_20221108_D030,2022_CA_9480_20221108,2022,CA,2022_CA_SPECIAL,9480,2022-11-08,2022-10-09,30,4,2,2,0,2,False,,,,,,,0,0,0
2022_CA_9480_20221108_D014,2022_CA_9480_20221108,2022,CA,2022_CA_SPECIAL,9480,2022-11-08,2022-10-25,14,4,2,2,1,1,True,2022-10-10,2022-10-10,22.0,22.0,15.0,15.0,0,0,0
2022_CA_9480_20221108_D007,2022_CA_9480_20221108,2022,CA,2022_CA_SPECIAL,9480,2022-11-08,2022-11-01,7,4,2,2,1,1,True,2022-10-10,2022-10-10,22.0,22.0,22.0,22.0,0,0,0
2022_CA_9480_20221108_D000,2022_CA_9480_20221108,2022,CA,2022_CA_SPECIAL,9480,2022-11-08,2022-11-08,0,4,2,2,2,0,True,2022-10-10,2022-11-06,19.0,19.0,15.5,15.5,0,0,0
2022_CO_8922_20221108_D120,2022_CO_8922_20221108,2022,CO,2022_CO,8922,2022-11-08,2022-07-11,120,67,28,28,1,27,True,2022-06-08,2022-06-08,13.0,13.0,33.0,33.0,0,0,0
2022_CO_8922_20221108_D090,2022_CO_8922_20221108,2022,CO,2022_CO,8922,2022-11-08,2022-08-10,90,67,28,28,2,26,True,2022-06-08,2022-07-26,10.350000000000001,10.350000000000001,39.0,39.0,0,0,0
2022_CO_8922_20221108_D060,2022_CO_8922_20221108,2022,CO,2022_CO,8922,2022-11-08,2022-09-09,60,67,28,28,5,23,True,2022-06-08,2022-08-31,7.7,7.700000000000003,36.6,21.0,1,0,0
2022_CO_8922_20221108_D030,2022_CO_8922_20221108,2022,CO,2022_CO,8922,2022-11-08,2022-10-09,30,67,28,28,11,17,True,2022-06-08,2022-10-06,7.372727272727272,7.700000000000003,36.27272727272727,20.0,1,0,0
2022_CO_8922_20221108_D014,2022_CO_8922_20221108,2022,CO,2022_CO,8922,2022-11-08,2022-10-25,14,67,28,28,18,10,True,2022-06-08,2022-10-25,9.58888888888889,10.0,35.77777777777778,23.5,1,0,0
2022_CO_8922_20221108_D007,2022_CO_8922_20221108,2022,CO,2022_CO,8922,2022-11-08,2022-11-01,7,67,28,28,20,8,True,2022-06-08,2022-11-01,9.11,9.8,38.65,26.0,1,0,0
2022_CO_8922_20221108_D000,2022_CO_8922_20221108,2022,CO,2022_CO,8922,2022-11-08,2022-11-08,0,67,28,28,22,6,True,2022-06-08,2022-11-07,8.963636363636363,9.3,41.68181818181818,30.5,1,0,0
2022_FL_8924_20221108_D120,2022_FL_8924_20221108,2022,FL,2022_FL,8924,2022-11-08,2022-07-11,120,144,68,68,26,42,True,2021-06-21,2022-07-09,-10.203846153846154,-9.899999999999999,204.69230769230768,239.0,0,0,0
2022_FL_8924_20221108_D090,2022_FL_8924_20221108,2022,FL,2022_FL,8924,2022-11-08,2022-08-10,90,144,68,68,28,40,True,2021-06-21,2022-08-05,-9.475,-9.399999999999999,218.46428571428572,228.5,0,0,0
2022_FL_8924_20221108_D060,2022_FL_8924_20221108,2022,FL,2022_FL,8924,2022-11-08,2022-09-09,60,144,68,68,38,30,True,2021-06-21,2022-09-07,-7.928947368421053,-7.100000000000001,187.07894736842104,189.0,1,0,0
2022_FL_8924_20221108_D030,2022_FL_8924_20221108,2022,FL,2022_FL,8924,2022-11-08,2022-10-09,30,144,68,68,47,21,True,2021-06-21,2022-09-28,-7.282978723404256,-7.0,179.29787234042553,92.0,1,0,0
2022_FL_8924_20221108_D014,2022_FL_8924_20221108,2022,FL,2022_FL,8924,2022-11-08,2022-10-25,14,144,68,68,54,14,True,2021-06-21,2022-10-24,-7.129629629629631,-6.850000000000001,170.8148148148148,83.5,1,0,0
2022_FL_8924_20221108_D007,2022_FL_8924_20221108,2022,FL,2022_FL,8924,2022-11-08,2022-11-01,7,144,68,68,58,10,True,2021-06-21,2022-11-01,-7.06896551724138,-6.850000000000001,165.56896551724137,80.0,1,0,0
2022_FL_8924_20221108_D000,2022_FL_8924_20221108,2022,FL,2022_FL,8924,2022-11-08,2022-11-08,0,144,68,68,62,6,True,2021-06-21,2022-11-06,-7.225806451612904,-7.0,161.69354838709677,84.0,1,0,0
2022_GA_8925_20221108_D120,2022_GA_8925_20221108,2022,GA,2022_GA,8925,2022-11-08,2022-07-11,120,208,86,86,18,68,True,2021-03-09,2022-07-11,0.4888888888888887,-0.4499999999999993,138.77777777777777,112.0,2,0,0
2022_GA_8925_20221108_D090,2022_GA_8925_20221108,2022,GA,2022_GA,8925,2022-11-08,2022-08-10,90,208,86,86,27,59,True,2021-03-09,2022-08-07,1.562962962962963,2.0,117.55555555555556,55.0,3,0,0
2022_GA_8925_20221108_D060,2022_GA_8925_20221108,2022,GA,2022_GA,8925,2022-11-08,2022-09-09,60,208,86,86,31,55,True,2021-03-09,2022-09-07,1.506451612903226,0.7999999999999972,129.41935483870967,74.0,3,0,0
2022_GA_8925_20221108_D030,2022_GA_8925_20221108,2022,GA,2022_GA,8925,2022-11-08,2022-10-09,30,208,86,86,43,43,True,2021-03-09,2022-10-07,2.346511627906977,3.0,119.51162790697674,77.0,3,0,0
2022_GA_8925_20221108_D014,2022_GA_8925_20221108,2022,GA,2022_GA,8925,2022-11-08,2022-10-25,14,208,86,86,57,29,True,2021-03-09,2022-10-25,1.8385964912280703,2.0,104.12280701754386,57.0,5,0,0
2022_GA_8925_20221108_D007,2022_GA_8925_20221108,2022,GA,2022_GA,8925,2022-11-08,2022-11-01,7,208,86,86,63,23,True,2021-03-09,2022-11-01,1.780952380952381,2.0,100.82539682539682,50.0,5,0,0
2022_GA_8925_20221108_D000,2022_GA_8925_20221108,2022,GA,2022_GA,8925,2022-11-08,2022-11-08,0,208,86,86,81,5,True,2021-03-09,2022-11-07,1.3493827160493828,0.7999999999999972,84.61728395061728,35.0,6,0,0
2022_GA_9552_20221206_D120,2022_GA_9552_20221206,2022,GA,2022_GA,9552,2022-12-06,2022-08-08,120,28,14,14,0,14,False,,,,,,,0,0,0
2022_GA_9552_20221206_D090,2022_GA_9552_20221206,2022,GA,2022_GA,9552,2022-12-06,2022-09-07,90,28,14,14,0,14,False,,,,,,,0,0,0
2022_GA_9552_20221206_D060,2022_GA_9552_20221206,2022,GA,2022_GA,9552,2022-12-06,2022-10-07,60,28,14,14,0,14,False,,,,,,,0,0,0
2022_GA_9552_20221206_D030,2022_GA_9552_20221206,2022,GA,2022_GA,9552,2022-12-06,2022-11-06,30,28,14,14,0,14,False,,,,,,,0,0,0
2022_GA_9552_20221206_D014,2022_GA_9552_20221206,2022,GA,2022_GA,9552,2022-12-06,2022-11-22,14,28,14,14,0,14,False,,,,,,,0,0,0
2022_GA_9552_20221206_D007,2022_GA_9552_20221206,2022,GA,2022_GA,9552,2022-12-06,2022-11-29,7,28,14,14,0,14,False,,,,,,,0,0,0
2022_GA_9552_20221206_D000,2022_GA_9552_20221206,2022,GA,2022_GA,9552,2022-12-06,2022-12-06,0,28,14,14,0,14,False,,,,,,,0,0,0
2022_IA_8930_20221108_D120,2022_IA_8930_20221108,2022,IA,2022_IA,8930,2022-11-08,2022-07-11,120,38,19,19,2,17,True,2022-04-11,2022-07-04,-4.0,-4.0,49.0,49.0,2,0,0
2022_IA_8930_20221108_D090,2022_IA_8930_20221108,2022,IA,2022_IA,8930,2022-11-08,2022-08-10,90,38,19,19,4,15,True,2022-04-11,2022-07-14,-6.050000000000001,-6.5,53.25,32.5,2,0,0
2022_IA_8930_20221108_D060,2022_IA_8930_20221108,2022,IA,2022_IA,8930,2022-11-08,2022-09-09,60,38,19,19,5,14,True,2022-04-11,2022-09-08,-5.640000000000001,-5.0,66.8,58.0,3,0,0
2022_IA_8930_20221108_D030,2022_IA_8930_20221108,2022,IA,2022_IA,8930,2022-11-08,2022-10-09,30,38,19,19,8,11,True,2022-04-11,2022-10-04,-7.2875000000000005,-6.5,63.125,59.0,4,0,0
2022_IA_8930_20221108_D014,2022_IA_8930_20221108,2022,IA,2022_IA,8930,2022-11-08,2022-10-25,14,38,19,19,12,7,True,2022-04-11,2022-10-25,-6.941666666666667,-6.5,54.916666666666664,24.0,6,0,0
2022_IA_8930_20221108_D007,2022_IA_8930_20221108,2022,IA,2022_IA,8930,2022-11-08,2022-11-01,7,38,19,19,13,6,True,2022-04-11,2022-10-27,-7.269230769230769,-8.0,57.53846153846154,28.0,6,0,0
2022_IA_8930_20221108_D000,2022_IA_8930_20221108,2022,IA,2022_IA,8930,2022-11-08,2022-11-08,0,38,19,19,14,5,True,2022-04-11,2022-11-03,-7.607142857142857,-8.0,60.285714285714285,35.0,6,0,0
2022_IL_8928_20221108_D120,2022_IL_8928_20221108,2022,IL,2022_IL,8928,2022-11-08,2022-07-11,120,20,8,8,0,8,False,,,,,,,0,0,0
2022_IL_8928_20221108_D090,2022_IL_8928_20221108,2022,IL,2022_IL,8928,2022-11-08,2022-08-10,90,20,8,8,1,7,True,2022-07-19,2022-07-19,9.399999999999999,9.399999999999999,22.0,22.0,0,0,0
2022_IL_8928_20221108_D060,2022_IL_8928_20221108,2022,IL,2022_IL,8928,2022-11-08,2022-09-09,60,20,8,8,2,6,True,2022-07-19,2022-08-28,16.2,16.2,32.0,32.0,0,0,0
2022_IL_8928_20221108_D030,2022_IL_8928_20221108,2022,IL,2022_IL,8928,2022-11-08,2022-10-09,30,20,8,8,3,5,True,2022-07-19,2022-09-23,17.1,18.900000000000002,46.666666666666664,42.0,0,0,0
2022_IL_8928_20221108_D014,2022_IL_8928_20221108,2022,IL,2022_IL,8928,2022-11-08,2022-10-25,14,20,8,8,7,1,True,2022-07-19,2022-10-25,15.828571428571431,16.0,31.0,14.0,0,0,0
2022_IL_8928_20221108_D007,2022_IL_8928_20221108,2022,IL,2022_IL,8928,2022-11-08,2022-11-01,7,20,8,8,7,1,True,2022-07-19,2022-10-25,15.828571428571431,16.0,38.0,21.0,0,0,0
2022_IL_8928_20221108_D000,2022_IL_8928_20221108,2022,IL,2022_IL,8928,2022-11-08,2022-11-08,0,20,8,8,8,0,True,2022-07-19,2022-11-06,16.1,17.0,39.625,28.0,0,0,0
2022_IN_8929_20221108_D120,2022_IN_8929_20221108,2022,IN,2022_IN,8929,2022-11-08,2022-07-11,120,7,3,3,0,3,False,,,,,,,0,0,0
2022_IN_8929_20221108_D090,2022_IN_8929_20221108,2022,IN,2022_IN,8929,2022-11-08,2022-08-10,90,7,3,3,0,3,False,,,,,,,0,0,0
2022_IN_8929_20221108_D060,2022_IN_8929_20221108,2022,IN,2022_IN,8929,2022-11-08,2022-09-09,60,7,3,3,1,2,True,2022-08-24,2022-08-24,-3.0,-3.0,16.0,16.0,1,0,0
2022_IN_8929_20221108_D030,2022_IN_8929_20221108,2022,IN,2022_IN,8929,2022-11-08,2022-10-09,30,7,3,3,2,1,True,2022-08-24,2022-09-26,-2.5,-2.5,29.5,29.5,1,0,0
2022_IN_8929_20221108_D014,2022_IN_8929_20221108,2022,IN,2022_IN,8929,2022-11-08,2022-10-25,14,7,3,3,2,1,True,2022-08-24,2022-09-26,-2.5,-2.5,45.5,45.5,1,0,0
2022_IN_8929_20221108_D007,2022_IN_8929_20221108,2022,IN,2022_IN,8929,2022-11-08,2022-11-01,7,7,3,3,2,1,True,2022-08-24,2022-09-26,-2.5,-2.5,52.5,52.5,1,0,0
2022_IN_8929_20221108_D000,2022_IN_8929_20221108,2022,IN,2022_IN,8929,2022-11-08,2022-11-08,0,7,3,3,3,0,True,2022-08-24,2022-11-07,-5.333333333333333,-3.0,40.0,43.0,1,0,0
2022_KS_8931_20221108_D120,2022_KS_8931_20221108,2022,KS,2022_KS,8931,2022-11-08,2022-07-11,120,9,4,4,0,4,False,,,,,,,0,0,0
2022_KS_8931_20221108_D090,2022_KS_8931_20221108,2022,KS,2022_KS,8931,2022-11-08,2022-08-10,90,9,4,4,1,3,True,2022-08-10,2022-08-10,-20.700000000000003,-20.700000000000003,0.0,0.0,0,0,0
2022_KS_8931_20221108_D060,2022_KS_8931_20221108,2022,KS,2022_KS,8931,2022-11-08,2022-09-09,60,9,4,4,2,2,True,2022-08-10,2022-09-07,-19.85,-19.85,16.0,16.0,0,0,0
2022_KS_8931_20221108_D030,2022_KS_8931_20221108,2022,KS,2022_KS,8931,2022-11-08,2022-10-09,30,9,4,4,3,1,True,2022-08-10,2022-09-18,-17.3,-19.0,37.666666666666664,32.0,0,0,0
2022_KS_8931_20221108_D014,2022_KS_8931_20221108,2022,KS,2022_KS,8931,2022-11-08,2022-10-25,14,9,4,4,3,1,True,2022-08-10,2022-09-18,-17.3,-19.0,53.666666666666664,48.0,0,0,0
2022_KS_8931_20221108_D007,2022_KS_8931_20221108,2022,KS,2022_KS,8931,2022-11-08,2022-11-01,7,9,4,4,4,0,True,2022-08-10,2022-10-29,-18.375,-19.85,46.25,49.5,0,0,0
2022_KS_8931_20221108_D000,2022_KS_8931_20221108,2022,KS,2022_KS,8931,2022-11-08,2022-11-08,0,9,4,4,4,0,True,2022-08-10,2022-10-29,-18.375,-19.85,53.25,56.5,0,0,0
2022_KY_8932_20221108_D120,2022_KY_8932_20221108,2022,KY,2022_KY,8932,2022-11-08,2022-07-11,120,2,1,1,1,0,True,2022-01-22,2022-01-22,-16.0,-16.0,170.0,170.0,0,0,0
2022_KY_8932_20221108_D090,2022_KY_8932_20221108,2022,KY,2022_KY,8932,2022-11-08,2022-08-10,90,2,1,1,1,0,True,2022-01-22,2022-01-22,-16.0,-16.0,200.0,200.0,0,0,0
2022_KY_8932_20221108_D060,2022_KY_8932_20221108,2022,KY,2022_KY,8932,2022-11-08,2022-09-09,60,2,1,1,1,0,True,2022-01-22,2022-01-22,-16.0,-16.0,230.0,230.0,0,0,0
2022_KY_8932_20221108_D030,2022_KY_8932_20221108,2022,KY,2022_KY,8932,2022-11-08,2022-10-09,30,2,1,1,1,0,True,2022-01-22,2022-01-22,-16.0,-16.0,260.0,260.0,0,0,0
2022_KY_8932_20221108_D014,2022_KY_8932_20221108,2022,KY,2022_KY,8932,2022-11-08,2022-10-25,14,2,1,1,1,0,True,2022-01-22,2022-01-22,-16.0,-16.0,276.0,276.0,0,0,0
2022_KY_8932_20221108_D007,2022_KY_8932_20221108,2022,KY,2022_KY,8932,2022-11-08,2022-11-01,7,2,1,1,1,0,True,2022-01-22,2022-01-22,-16.0,-16.0,283.0,283.0,0,0,0
2022_KY_8932_20221108_D000,2022_KY_8932_20221108,2022,KY,2022_KY,8932,2022-11-08,2022-11-08,0,2,1,1,1,0,True,2022-01-22,2022-01-22,-16.0,-16.0,290.0,290.0,0,0,0
2022_LA_8933_20221108_D120,2022_LA_8933_20221108,2022,LA,2022_LA,8933,2022-11-08,2022-07-11,120,12,3,3,0,3,False,,,,,,,0,0,0
2022_LA_8933_20221108_D090,2022_LA_8933_20221108,2022,LA,2022_LA,8933,2022-11-08,2022-08-10,90,12,3,3,0,3,False,,,,,,,0,0,0
2022_LA_8933_20221108_D060,2022_LA_8933_20221108,2022,LA,2022_LA,8933,2022-11-08,2022-09-09,60,12,3,3,0,3,False,,,,,,,0,0,0
2022_LA_8933_20221108_D030,2022_LA_8933_20221108,2022,LA,2022_LA,8933,2022-11-08,2022-10-09,30,12,3,3,0,3,False,,,,,,,0,0,0
2022_LA_8933_20221108_D014,2022_LA_8933_20221108,2022,LA,2022_LA,8933,2022-11-08,2022-10-25,14,12,3,3,0,3,False,,,,,,,0,0,0
2022_LA_8933_20221108_D007,2022_LA_8933_20221108,2022,LA,2022_LA,8933,2022-11-08,2022-11-01,7,12,3,3,0,3,False,,,,,,,0,0,0
2022_LA_8933_20221108_D000,2022_LA_8933_20221108,2022,LA,2022_LA,8933,2022-11-08,2022-11-08,0,12,3,3,0,3,False,,,,,,,0,0,0
2022_MD_8935_20221108_D120,2022_MD_8935_20221108,2022,MD,2022_MD,8935,2022-11-08,2022-07-11,120,4,2,2,0,2,False,,,,,,,0,0,0
2022_MD_8935_20221108_D090,2022_MD_8935_20221108,2022,MD,2022_MD,8935,2022-11-08,2022-08-10,90,4,2,2,0,2,False,,,,,,,0,0,0
2022_MD_8935_20221108_D060,2022_MD_8935_20221108,2022,MD,2022_MD,8935,2022-11-08,2022-09-09,60,4,2,2,0,2,False,,,,,,,0,0,0
2022_MD_8935_20221108_D030,2022_MD_8935_20221108,2022,MD,2022_MD,8935,2022-11-08,2022-10-09,30,4,2,2,1,1,True,2022-09-12,2022-09-12,23.0,23.0,27.0,27.0,0,0,0
2022_MD_8935_20221108_D014,2022_MD_8935_20221108,2022,MD,2022_MD,8935,2022-11-08,2022-10-25,14,4,2,2,1,1,True,2022-09-12,2022-09-12,23.0,23.0,43.0,43.0,0,0,0
2022_MD_8935_20221108_D007,2022_MD_8935_20221108,2022,MD,2022_MD,8935,2022-11-08,2022-11-01,7,4,2,2,1,1,True,2022-09-12,2022-09-12,23.0,23.0,50.0,50.0,0,0,0
2022_MD_8935_20221108_D000,2022_MD_8935_20221108,2022,MD,2022_MD,8935,2022-11-08,2022-11-08,0,4,2,2,1,1,True,2022-09-12,2022-09-12,23.0,23.0,57.0,57.0,0,0,0
2022_MO_8936_20221108_D120,2022_MO_8936_20221108,2022,MO,2022_MO,8936,2022-11-08,2022-07-11,120,106,46,46,2,44,True,2022-04-28,2022-05-15,-15.5,-15.5,65.5,65.5,0,0,0
2022_MO_8936_20221108_D090,2022_MO_8936_20221108,2022,MO,2022_MO,8936,2022-11-08,2022-08-10,90,106,46,46,2,44,True,2022-04-28,2022-05-15,-15.5,-15.5,95.5,95.5,0,0,0
2022_MO_8936_20221108_D060,2022_MO_8936_20221108,2022,MO,2022_MO,8936,2022-11-08,2022-09-09,60,106,46,46,4,42,True,2022-04-28,2022-08-25,-13.25,-12.0,72.5,70.5,0,0,0
2022_MO_8936_20221108_D030,2022_MO_8936_20221108,2022,MO,2022_MO,8936,2022-11-08,2022-10-09,30,106,46,46,6,40,True,2022-04-28,2022-09-27,-12.566666666666668,-11.2,73.83333333333333,49.5,0,0,0
2022_MO_8936_20221108_D014,2022_MO_8936_20221108,2022,MO,2022_MO,8936,2022-11-08,2022-10-25,14,106,46,46,7,39,True,2022-04-28,2022-10-25,-12.057142857142859,-11.0,77.0,61.0,0,0,0
2022_MO_8936_20221108_D007,2022_MO_8936_20221108,2022,MO,2022_MO,8936,2022-11-08,2022-11-01,7,106,46,46,10,36,True,2022-04-28,2022-11-01,-11.790000000000001,-11.0,59.2,39.5,0,0,0
2022_MO_8936_20221108_D000,2022_MO_8936_20221108,2022,MO,2022_MO,8936,2022-11-08,2022-11-08,0,106,46,46,11,35,True,2022-04-28,2022-11-07,-12.081818181818182,-11.0,60.27272727272727,42.0,0,0,0
2022_NC_8940_20221108_D120,2022_NC_8940_20221108,2022,NC,2022_NC,8940,2022-11-08,2022-07-11,120,130,46,46,12,34,True,2021-11-10,2022-07-01,-2.575000000000001,-1.6500000000000021,86.33333333333333,59.5,1,0,0
2022_NC_8940_20221108_D090,2022_NC_8940_20221108,2022,NC,2022_NC,8940,2022-11-08,2022-08-10,90,130,46,46,14,32,True,2021-11-10,2022-08-06,-1.7500000000000004,-1.25,101.21428571428571,84.0,1,0,0
2022_NC_8940_20221108_D060,2022_NC_8940_20221108,2022,NC,2022_NC,8940,2022-11-08,2022-09-09,60,130,46,46,17,29,True,2021-11-10,2022-09-04,-1.5470588235294125,-1.0,110.41176470588235,110.0,1,0,0
2022_NC_8940_20221108_D030,2022_NC_8940_20221108,2022,NC,2022_NC,8940,2022-11-08,2022-10-09,30,130,46,46,25,21,True,2021-11-10,2022-10-08,-1.3000000000000005,-1.0,100.56,77.0,2,0,0
2022_NC_8940_20221108_D014,2022_NC_8940_20221108,2022,NC,2022_NC,8940,2022-11-08,2022-10-25,14,130,46,46,30,16,True,2021-11-10,2022-10-22,-1.7000000000000002,-1.0,98.4,63.5,2,0,0
2022_NC_8940_20221108_D007,2022_NC_8940_20221108,2022,NC,2022_NC,8940,2022-11-08,2022-11-01,7,130,46,46,32,14,True,2021-11-10,2022-10-30,-1.809375,-1.0999999999999979,98.96875,60.5,2,0,0
2022_NC_8940_20221108_D000,2022_NC_8940_20221108,2022,NC,2022_NC,8940,2022-11-08,2022-11-08,0,130,46,46,38,8,True,2021-11-10,2022-11-06,-2.189473684210527,-1.3499999999999979,89.92105263157895,51.0,2,0,0
2022_NH_8938_20221108_D120,2022_NH_8938_20221108,2022,NH,2022_NH,8938,2022-11-08,2022-07-11,120,126,56,56,11,45,True,2021-02-22,2022-07-08,7.327272727272727,5.899999999999999,174.1818181818182,109.0,0,0,0
2022_NH_8938_20221108_D090,2022_NH_8938_20221108,2022,NH,2022_NH,8938,2022-11-08,2022-08-10,90,126,56,56,11,45,True,2021-02-22,2022-07-08,7.327272727272727,5.899999999999999,204.1818181818182,139.0,0,0,0
2022_NH_8938_20221108_D060,2022_NH_8938_20221108,2022,NH,2022_NH,8938,2022-11-08,2022-09-09,60,126,56,56,11,45,True,2021-02-22,2022-07-08,7.327272727272727,5.899999999999999,234.1818181818182,169.0,0,0,0
2022_NH_8938_20221108_D030,2022_NH_8938_20221108,2022,NH,2022_NH,8938,2022-11-08,2022-10-09,30,126,56,56,19,37,True,2021-02-22,2022-10-06,7.563157894736841,7.0,158.68421052631578,104.0,0,0,0
2022_NH_8938_20221108_D014,2022_NH_8938_20221108,2022,NH,2022_NH,8938,2022-11-08,2022-10-25,14,126,56,56,24,32,True,2021-02-22,2022-10-25,6.929166666666667,6.5,139.125,38.0,1,0,0
2022_NH_8938_20221108_D007,2022_NH_8938_20221108,2022,NH,2022_NH,8938,2022-11-08,2022-11-01,7,126,56,56,28,28,True,2021-02-22,2022-11-01,6.017857142857143,5.949999999999999,125.57142857142857,39.5,1,0,0
2022_NH_8938_20221108_D000,2022_NH_8938_20221108,2022,NH,2022_NH,8938,2022-11-08,2022-11-08,0,126,56,56,33,23,True,2021-02-22,2022-11-06,5.418181818181819,5.0,112.87878787878788,39.0,1,0,0
2022_NV_8937_20221108_D120,2022_NV_8937_20221108,2022,NV,2022_NV,8937,2022-11-08,2022-07-11,120,150,56,56,13,43,True,2021-08-14,2022-07-10,1.4153846153846152,-1.0,152.92307692307693,109.0,2,0,0
2022_NV_8937_20221108_D090,2022_NV_8937_20221108,2022,NV,2022_NV,8937,2022-11-08,2022-08-10,90,150,56,56,15,41,True,2021-08-14,2022-07-20,2.2933333333333334,3.0,161.33333333333334,126.0,2,0,0
2022_NV_8937_20221108_D060,2022_NV_8937_20221108,2022,NV,2022_NV,8937,2022-11-08,2022-09-09,60,150,56,56,19,37,True,2021-08-14,2022-08-24,2.284210526315789,3.0,155.10526315789474,142.0,2,0,0
2022_NV_8937_20221108_D030,2022_NV_8937_20221108,2022,NV,2022_NV,8937,2022-11-08,2022-10-09,30,150,56,56,29,27,True,2021-08-14,2022-10-07,1.4137931034482756,1.0,126.0,81.0,2,0,0
2022_NV_8937_20221108_D014,2022_NV_8937_20221108,2022,NV,2022_NV,8937,2022-11-08,2022-10-25,14,150,56,56,41,15,True,2021-08-14,2022-10-25,1.1121951219512192,0.0,101.8048780487805,36.0,2,0,0
2022_NV_8937_20221108_D007,2022_NV_8937_20221108,2022,NV,2022_NV,8937,2022-11-08,2022-11-01,7,150,56,56,47,9,True,2021-08-14,2022-10-29,0.7617021276595741,0.0,95.53191489361703,42.0,2,0,0
2022_NV_8937_20221108_D000,2022_NV_8937_20221108,2022,NV,2022_NV,8937,2022-11-08,2022-11-08,0,150,56,56,53,3,True,2021-08-14,2022-11-07,0.3849056603773582,-1.0,91.30188679245283,37.0,2,0,0
2022_NY_8939_20221108_D120,2022_NY_8939_20221108,2022,NY,2022_NY,8939,2022-11-08,2022-07-11,120,39,18,18,0,18,False,,,,,,,0,0,0
2022_NY_8939_20221108_D090,2022_NY_8939_20221108,2022,NY,2022_NY,8939,2022-11-08,2022-08-10,90,39,18,18,3,15,True,2022-07-28,2022-08-09,19.400000000000002,21.0,9.0,13.0,0,0,0
2022_NY_8939_20221108_D060,2022_NY_8939_20221108,2022,NY,2022_NY,8939,2022-11-08,2022-09-09,60,39,18,18,4,14,True,2022-07-28,2022-09-06,20.6,21.6,30.0,37.0,0,0,0
2022_NY_8939_20221108_D030,2022_NY_8939_20221108,2022,NY,2022_NY,8939,2022-11-08,2022-10-09,30,39,18,18,6,12,True,2022-07-28,2022-10-06,20.233333333333334,20.5,42.833333333333336,47.0,0,0,0
2022_NY_8939_20221108_D014,2022_NY_8939_20221108,2022,NY,2022_NY,8939,2022-11-08,2022-10-25,14,39,18,18,11,7,True,2022-07-28,2022-10-25,17.781818181818185,19.0,34.63636363636363,19.0,0,0,0
2022_NY_8939_20221108_D007,2022_NY_8939_20221108,2022,NY,2022_NY,8939,2022-11-08,2022-11-01,7,39,18,18,16,2,True,2022-07-28,2022-10-31,17.543750000000003,17.75,29.5625,15.0,0,0,0
